giorno,mese,anno,stagione,data,area_ha,non_veg,coltivi,prati,oliveti,pinete,latifoglie,castagneti,arbusti,altro,provincia,comune
10,2,2008,1,2008-02-10,1.97217,0,0,0,0,0,0,0,0,0.04,GENOVA,ORERO
10,2,2008,1,2008-02-10,14.1559,0,0,0.16,0,0,0,1.12,1.12,0,GENOVA,BARGAGLI
11,2,2008,1,2008-02-11,0.971354,0,0,0,0,0,0,0,0,0,IMPERIA,DOLCEDO
11,2,2008,1,2008-02-11,130.738,0,0.16,0,0,0.52,1.6,4.44,8.24,0,IMPERIA,TAGGIA
11,2,2008,1,2008-02-11,10.3445,0,0,0.32,0,0,1.12,0,0,0,IMPERIA,CARPASIO
12,2,2008,1,2008-02-12,0.901965,0,0,0,0.12,0,0,0,0.16,0,IMPERIA,IMPERIA
12,2,2008,1,2008-02-12,4.14227,0,0,0,0,0,0,0,0,0,IMPERIA,DOLCEDO
12,2,2008,1,2008-02-12,1.64006,0,0.12,0,0,0,0,0,1.56,0,IMPERIA,PRELA'
13,2,2008,1,2008-02-13,28.4494,0,0,3.64,0,0,0,0,1.56,10.8,GENOVA,BORZONASCA
14,2,2008,1,2008-02-14,2.99046,0,0,0.52,0,0,0.16,0,0,0,IMPERIA,BORGOMARO
14,2,2008,1,2008-02-14,2.48865,0,0,0,0,0,0.6,0,0.92,0.88,GENOVA,TORRIGLIA
15,2,2008,1,2008-02-15,7.51645,0,0,0,0,0,0,0,0.96,0,IMPERIA,PIETRABRUNA
15,2,2008,1,2008-02-15,4.22871,0,0,0,0,0.12,0.12,0,1,0,IMPERIA,PIETRABRUNA
15,2,2008,1,2008-02-15,0.372017,0.04,0,0,0,0,0,0,0.04,0,GENOVA,GENOVA
15,2,2008,1,2008-02-15,7.0932,0,0,1.28,0,0,0,0.04,0,0,GENOVA,BORZONASCA
15,2,2008,1,2008-02-15,1.85745,0,0,0,0,0.4,0,1.36,0,0,GENOVA,ROVEGNO
16,2,2008,1,2008-02-16,0.851757,0,0.08,0,0,0,0.04,0,0,0,GENOVA,SORI
16,2,2008,1,2008-02-16,2.39276,0,0,0,0,0,0,0,0,0,GENOVA,BOGLIASCO
16,2,2008,1,2008-02-16,47.8276,0,0,0.52,0,0,0,0,0,1.68,GENOVA,BORZONASCA
16,2,2008,1,2008-02-16,2.21473,0,0,0.2,0,0,0,0.16,0.36,0,GENOVA,NEIRONE
17,2,2008,1,2008-02-17,0.347396,0,0,0,0,0,0,0,0.32,0,LA SPEZIA,VARESE LIGURE
17,2,2008,1,2008-02-17,1.47969,0,0,0,0,0,0,0,0.16,0,GENOVA,BOGLIASCO
21,2,2008,1,2008-02-21,1.88647,0,0,0,0,1.8,0,0,0,0,SAVONA,SASSELLO
5,3,2008,1,2008-03-05,0.772758,0,0,0,0,0,0.76,0,0,0,GENOVA,ZOAGLI
6,3,2008,1,2008-03-06,2.4578,0,0,0,0.04,0,0,0,0.88,0,IMPERIA,CIPRESSA
6,3,2008,1,2008-03-06,1.17796,0,0,0,0,0,0,0,0.2,0,IMPERIA,CHIUSANICO
6,3,2008,1,2008-03-06,0.639403,0,0,0,0.56,0,0,0.08,0,0,IMPERIA,PIEVE DI TECO
6,3,2008,1,2008-03-06,0.159671,0,0,0,0,0.12,0,0,0,0,LA SPEZIA,BONASSOLA
6,3,2008,1,2008-03-06,2.71689,0.16,0,0,0,2.52,0,0,0,0,GENOVA,CASARZA LIGURE
6,3,2008,1,2008-03-06,0.41155,0,0,0,0,0.44,0,0,0,0,LA SPEZIA,SESTA GODANO
6,3,2008,1,2008-03-06,5.54247,0,0,0,0,0,0.04,1.16,2.64,0,GENOVA,GENOVA
11,3,2008,1,2008-03-11,0.360906,0,0,0,0,0,0,0,0.36,0,IMPERIA,SANREMO
21,3,2008,1,2008-03-21,0.236751,0,0,0,0,0,0.24,0,0,0,GENOVA,ROSSIGLIONE
22,3,2008,1,2008-03-22,0.30213,0,0,0,0,0,0.28,0,0,0,IMPERIA,CARPASIO
24,3,2008,1,2008-03-24,5.23273,0,0,0,0,0,0,0,0,0,SAVONA,ANDORA
26,3,2008,1,2008-03-26,5.95685,0,0,0,0,0,0,0,2.76,0,IMPERIA,PIETRABRUNA
29,3,2008,1,2008-03-29,0.709658,0,0,0,0.2,0,0.52,0,0,0,IMPERIA,DOLCEDO
29,3,2008,1,2008-03-29,0.60479,0,0.4,0,0,0,0.12,0,0,0,GENOVA,USCIO
30,3,2008,1,2008-03-30,0.283923,0,0,0,0,0,0,0,0,0,IMPERIA,CARPASIO
30,3,2008,1,2008-03-30,0.362054,0,0,0,0,0,0,0,0.36,0,GENOVA,DAVAGNA
31,3,2008,1,2008-03-31,1.05196,0,0,0,0.24,0,0,0.88,0,0,SAVONA,ALBISOLA SUPERIORE
1,4,2008,1,2008-04-01,1.55384,0,0,0,0.32,0,0.4,0,0.76,0,IMPERIA,CESIO
1,4,2008,1,2008-04-01,0.611732,0,0,0,0,0,0,0.64,0,0,IMPERIA,PIEVE DI TECO
1,4,2008,1,2008-04-01,0.102244,0,0,0,0,0,0,0,0.04,0,IMPERIA,BORGHETTO D'ARROSCIA
1,4,2008,1,2008-04-01,3.60003,0,0,0,0,3.12,0.24,0.12,0,0,LA SPEZIA,LA SPEZIA
1,4,2008,1,2008-04-01,0.187291,0,0.04,0,0,0.16,0,0,0,0,LA SPEZIA,LA SPEZIA
2,4,2008,1,2008-04-02,0.229615,0,0,0,0.24,0,0,0,0,0,IMPERIA,DOLCEACQUA
2,4,2008,1,2008-04-02,17.1426,0,0.08,0,0,0,0,1.12,15.88,0,IMPERIA,PIGNA
2,4,2008,1,2008-04-02,0.249601,0,0,0,0,0,0,0,0.24,0,GENOVA,GENOVA
2,4,2008,1,2008-04-02,0.491485,0,0,0,0,0,0.16,0,0.32,0,GENOVA,GENOVA
3,4,2008,1,2008-04-03,1.52793,0,0,0,0,0,0,0.12,1.32,0,GENOVA,VOBBIA
4,4,2008,1,2008-04-04,2.85194,0,0,0,0,0,1.6,0,1.32,0,GENOVA,VALBREVENNA
5,4,2008,1,2008-04-05,1.46542,1.32,0,0,0,0.24,0,0,0,0,IMPERIA,BAIARDO
5,4,2008,1,2008-04-05,0.509533,0,0,0,0,0,0,0,0,0,IMPERIA,CARPASIO
5,4,2008,1,2008-04-05,2.86271,0,0,0,0,0.28,0,0.04,2.56,0,LA SPEZIA,CARRODANO
5,4,2008,1,2008-04-05,0.203467,0,0,0,0,0,0,0.16,0.04,0,GENOVA,NE
5,4,2008,1,2008-04-05,0.123817,0,0,0,0,0,0,0,0,0,GENOVA,SORI
6,4,2008,1,2008-04-06,4.23871,0,0.68,0,1.64,1.64,0.04,0,0,0,IMPERIA,CAMPOROSSO
6,4,2008,1,2008-04-06,0.2816,0,0,0,0,0.28,0,0,0,0,IMPERIA,CAMPOROSSO
6,4,2008,1,2008-04-06,0.49396,0,0.28,0,0.16,0,0,0,0,0,IMPERIA,SAN BIAGIO DELLA CIMA
6,4,2008,1,2008-04-06,0.6559,0,0.08,0,0,0.52,0,0,0,0,IMPERIA,SAN BIAGIO DELLA CIMA
6,4,2008,1,2008-04-06,0.408289,0,0,0,0,0,0,0.4,0,0,SAVONA,MILLESIMO
7,4,2008,1,2008-04-07,0.466407,0,0,0,0,0.44,0,0,0,0,IMPERIA,SAN BARTOLOMEO AL MARE
7,4,2008,1,2008-04-07,0.583627,0,0.04,0,0.04,0,0.52,0,0,0,IMPERIA,AURIGO
26,4,2008,1,2008-04-26,1.17989,0,0,0,0.92,0,0,0.08,0,0,IMPERIA,BADALUCCO
27,4,2008,1,2008-04-27,0.749739,0,0,0.2,0,0.52,0,0,0,0,GENOVA,SESTRI LEVANTE
27,4,2008,1,2008-04-27,5.27777,0,0,0,0.16,0,0.12,0,2,0,GENOVA,GENOVA
28,4,2008,1,2008-04-28,0.972649,0,0,0,0,0,0.36,0.6,0,0,GENOVA,GENOVA
7,5,2008,2,2008-05-07,2.4741,0,0,0,0,0,2.52,0,0,0,GENOVA,RONCO SCRIVIA
11,5,2008,2,2008-05-11,0.468162,0,0,0,0.12,0,0.32,0,0,0,IMPERIA,DIANO ARENTINO
12,5,2008,2,2008-05-12,2.47938,0,0,0,0,0,0.04,0,0.08,0,LA SPEZIA,VARESE LIGURE
3,7,2008,2,2008-07-03,0.305882,0,0,0,0,0,0,0,0,0,GENOVA,GENOVA
8,7,2008,2,2008-07-08,0.152857,0,0,0,0,0,0,0,0,0,SAVONA,VENDONE
15,7,2008,2,2008-07-15,0.527749,0,0,0,0,0,0,0.52,0,0,SAVONA,PONTINVREA
19,7,2008,2,2008-07-19,1.12451,0,0.52,0.36,0,0,0,0,0.32,0,GENOVA,SORI
23,7,2008,2,2008-07-23,1.31813,0,0,0,0,0,0.04,0,1.32,0,IMPERIA,DOLCEDO
23,7,2008,2,2008-07-23,0.157505,0,0,0,0.12,0,0,0,0,0,GENOVA,AVEGNO
24,7,2008,2,2008-07-24,0.526392,0,0,0,0,0,0,0,0.12,0,LA SPEZIA,LA SPEZIA
26,7,2008,2,2008-07-26,0.81448,0,0,0,0,0,0.64,0,0.2,0,SAVONA,VARAZZE
30,7,2008,2,2008-07-30,0.152477,0.04,0,0,0.16,0,0.04,0,0,0,LA SPEZIA,VEZZANO LIGURE
1,8,2008,2,2008-08-01,0.815265,0,0.76,0,0,0,0,0,0,0,LA SPEZIA,VARESE LIGURE
1,8,2008,2,2008-08-01,0.344771,0,0,0,0.36,0,0,0,0,0,GENOVA,AVEGNO
1,8,2008,2,2008-08-01,9.05316,0,0,0,0,0,0,0,5.92,0,GENOVA,GENOVA
2,8,2008,2,2008-08-02,0.180144,0,0,0,0,0,0.2,0,0,0,IMPERIA,APRICALE
2,8,2008,2,2008-08-02,0.250095,0,0,0,0,0.28,0,0,0,0,IMPERIA,CERVO
2,8,2008,2,2008-08-02,2.0248,0,0,0,0,0.96,0.04,0,0,0,LA SPEZIA,BONASSOLA
3,8,2008,2,2008-08-03,0.242029,0,0,0,0.2,0,0,0,0,0,LA SPEZIA,VEZZANO LIGURE
5,8,2008,2,2008-08-05,0.270435,0,0,0,0,0,0,0,0.24,0,GENOVA,LEIVI
6,8,2008,2,2008-08-06,0.133567,0,0,0,0.08,0,0,0,0.08,0,LA SPEZIA,ROCCHETTA DI VARA
9,8,2008,2,2008-08-09,13.2772,0,0,0,0.28,0,12.92,0,0.2,0,IMPERIA,PIETRABRUNA
9,8,2008,2,2008-08-09,2.99546,0,0,0,0,0,0,0,0,0,GENOVA,AVEGNO
9,8,2008,2,2008-08-09,0.121716,0,0,0,0,0.16,0,0,0,0,SAVONA,DEGO
10,8,2008,2,2008-08-10,0.253474,0,0,0,0,0.16,0.08,0,0,0,LA SPEZIA,RIOMAGGIORE
10,8,2008,2,2008-08-10,0.154326,0.04,0,0.12,0,0,0,0,0,0,SAVONA,COSSERIA
11,8,2008,2,2008-08-11,0.116514,0,0,0,0.12,0,0,0,0,0,GENOVA,AVEGNO
13,8,2008,2,2008-08-13,4.94593,0,0,0,0,0,0,0,0,0,SAVONA,VENDONE
14,8,2008,2,2008-08-14,0.160511,0,0,0,0,0,0,0,0.16,0,IMPERIA,SANREMO
14,8,2008,2,2008-08-14,0.213214,0,0,0,0,0,0.08,0,0.16,0,GENOVA,RECCO
14,8,2008,2,2008-08-14,0.365134,0,0,0.44,0,0,0,0,0,0,GENOVA,TRIBOGNA
15,8,2008,2,2008-08-15,41.9317,0,0,2.64,1.28,0,17.04,0,0.4,0,IMPERIA,PIETRABRUNA
15,8,2008,2,2008-08-15,1.70606,0,0,0,0,0,0,0,0,0,GENOVA,AVEGNO
16,8,2008,2,2008-08-16,11.9551,0,0,0,2.56,0,0,0,4.88,0,IMPERIA,DOLCEDO
18,8,2008,2,2008-08-18,0.151137,0,0,0.12,0,0,0,0.08,0,0,LA SPEZIA,SESTA GODANO
19,8,2008,2,2008-08-19,3.69474,0,0,0,0.32,0,0.08,0,3.24,0,IMPERIA,APRICALE
19,8,2008,2,2008-08-19,0.319426,0,0,0,0.08,0,0,0.16,0,0,LA SPEZIA,BEVERINO
19,8,2008,2,2008-08-19,0.237964,0,0,0.08,0,0,0.08,0,0,0,LA SPEZIA,VARESE LIGURE
19,8,2008,2,2008-08-19,5.0377,0,0,0.12,0,0,0.28,0,0.56,0,GENOVA,BARGAGLI
20,8,2008,2,2008-08-20,0.152921,0,0,0,0,0,0.2,0,0,0,IMPERIA,APRICALE
20,8,2008,2,2008-08-20,0.157667,0,0,0,0,0.16,0,0,0,0,LA SPEZIA,FRAMURA
20,8,2008,2,2008-08-20,0.113318,0,0,0,0,0.12,0,0,0,0,LA SPEZIA,DEIVA MARINA
21,8,2008,2,2008-08-21,0.104041,0,0.04,0,0,0,0.04,0,0,0,LA SPEZIA,BEVERINO
22,8,2008,2,2008-08-22,2.09105,0,0,0.64,0,0,0,0,0.08,0,LA SPEZIA,CALICE AL CORNOVIGLIO
23,8,2008,2,2008-08-23,0.641344,0,0,0,0,0,0,0,0.68,0,GENOVA,LUMARZO
24,8,2008,2,2008-08-24,0.118176,0,0,0,0,0.04,0,0,0,0,IMPERIA,VENTIMIGLIA
24,8,2008,2,2008-08-24,1.19443,0,0,0,0.6,0.08,0,0,0.56,0,GENOVA,LAVAGNA
24,8,2008,2,2008-08-24,0.365369,0.04,0,0,0,0,0,0.2,0.12,0,SAVONA,COSSERIA
25,8,2008,2,2008-08-25,0.63768,0,0,0,0,0,0,0.28,0,0,GENOVA,ORERO
28,8,2008,2,2008-08-28,1.19092,0,0,0,0.2,0,0,0,0.4,0,IMPERIA,CIVEZZA
28,8,2008,2,2008-08-28,0.40514,0,0,0,0.2,0,0.12,0,0,0,IMPERIA,PIETRABRUNA
28,8,2008,2,2008-08-28,0.161834,0,0,0,0.16,0,0,0,0,0,LA SPEZIA,BOLANO
28,8,2008,2,2008-08-28,0.430073,0,0.44,0,0,0,0,0,0,0,GENOVA,SAN COLOMBANO CERTENOLI
29,8,2008,2,2008-08-29,1.69561,0,0.4,0,0,0,1,0,0.32,0,LA SPEZIA,ARCOLA
30,8,2008,2,2008-08-30,0.361111,0,0,0,0,0,0.04,0.04,0,0,GENOVA,SAN COLOMBANO CERTENOLI
31,8,2008,2,2008-08-31,0.57918,0,0,0,0,0,0,0,0.32,0,IMPERIA,CIPRESSA
31,8,2008,2,2008-08-31,0.576149,0,0,0.04,0.12,0,0,0,0,0,LA SPEZIA,SANTO STEFANO DI MAGRA
7,9,2008,2,2008-09-07,1.25485,0,0,0,0.44,0,0,0,0.52,0,IMPERIA,DOLCEDO
7,9,2008,2,2008-09-07,1.40246,0,0,0,0,0,0,0,0,0,GENOVA,GENOVA
9,9,2008,2,2008-09-09,5.85251,0,0.48,0,0,0,0,0,1.08,0,IMPERIA,CIPRESSA
10,9,2008,2,2008-09-10,3.08263,0,0,0.2,0,0,0,0.36,1.76,0,GENOVA,USCIO
10,9,2008,2,2008-09-10,0.777663,0,0,0,0,0,0,0,0.68,0,GENOVA,VOBBIA
10,9,2008,2,2008-09-10,11.5195,0,0,0,0,0,0,3.08,8.36,0,GENOVA,VOBBIA
11,9,2008,2,2008-09-11,0.109201,0,0,0,0,0.04,0.08,0,0,0,LA SPEZIA,RIOMAGGIORE
11,9,2008,2,2008-09-11,0.253833,0,0,0,0,0,0,0,0.28,0,GENOVA,SESTRI LEVANTE
11,9,2008,2,2008-09-11,53.7387,0,0,0,0,0,0,0,0,0,GENOVA,BOGLIASCO
11,9,2008,2,2008-09-11,0.198483,0,0,0,0,0,0,0,0,0,GENOVA,DAVAGNA
12,9,2008,2,2008-09-12,7.03458,0.08,0,0,0,0,0,0,1.08,0,GENOVA,GENOVA
13,9,2008,2,2008-09-13,2.85611,0,0,0,0,0,2.88,0,0,0,SAVONA,CENGIO
16,9,2008,2,2008-09-16,0.104801,0,0,0,0,0,0,0,0.12,0,GENOVA,SAN COLOMBANO CERTENOLI
21,9,2008,2,2008-09-21,0.278844,0,0,0.24,0,0,0,0,0.04,0,GENOVA,GENOVA
23,9,2008,2,2008-09-23,0.574974,0,0.04,0,0,0,0,0,0,0,IMPERIA,CIPRESSA
24,9,2008,2,2008-09-24,3.74113,0,0,0,0.04,0,0.08,0,2.68,0,IMPERIA,PRELA'
24,9,2008,2,2008-09-24,0.566718,0,0,0,0,0.6,0,0,0,0,GENOVA,ZOAGLI
26,9,2008,2,2008-09-26,0.220228,0,0,0,0,0,0,0,0,0,LA SPEZIA,VEZZANO LIGURE
27,9,2008,2,2008-09-27,3.63698,0,0,0,0,3.6,0,0,0.04,0,GENOVA,CHIAVARI
28,9,2008,2,2008-09-28,7.26384,0,0,0.12,0,0,0.08,0,4.28,0,IMPERIA,COSTARAINERA
28,9,2008,2,2008-09-28,0.500284,0,0.12,0,0.08,0,0.24,0,0,0,SAVONA,CASANOVA LERRONE
28,9,2008,2,2008-09-28,0.35809,0,0,0,0.2,0.24,0,0,0,0,GENOVA,NE
28,9,2008,2,2008-09-28,0.353157,0,0,0,0,0,0.36,0,0,0,GENOVA,AVEGNO
29,9,2008,2,2008-09-29,0.108748,0.16,0,0,0,0,0,0,0,0,SAVONA,VILLANOVA D'ALBENGA
4,10,2008,2,2008-10-04,2.80472,0,0,0,0,0,0,0,0,0,IMPERIA,PIETRABRUNA
4,10,2008,2,2008-10-04,2.14183,0,0,0,0,0,0,0,0,0,IMPERIA,VASIA
5,10,2008,2,2008-10-05,0.320441,0,0,0,0,0,0.28,0,0.12,0,IMPERIA,TRIORA
8,10,2008,2,2008-10-08,0.247482,0,0,0,0,0,0.2,0,0,0,SAVONA,CAIRO MONTENOTTE
10,10,2008,2,2008-10-10,5.1914,0,0,0,0,0,0,0,0.04,0,IMPERIA,PRELA'
11,10,2008,2,2008-10-11,4.05157,0,0,0,0,0,0,0,0,0,IMPERIA,CARAVONICA
12,10,2008,2,2008-10-12,0.385747,0,0,0,0,0,0,0,0.44,0,IMPERIA,PIETRABRUNA
13,10,2008,2,2008-10-13,2.11594,0,0,0,0,0,0,0,1.8,0,IMPERIA,DOLCEDO
20,10,2008,2,2008-10-20,0.165221,0,0,0,0.04,0,0,0,0.2,0,IMPERIA,CAMPOROSSO
21,10,2008,2,2008-10-21,0.289322,0,0,0,0.2,0.08,0,0,0,0,IMPERIA,CERVO
26,10,2008,2,2008-10-26,0.199493,0,0.16,0,0,0,0,0,0,0,SAVONA,BOISSANO
15,11,2008,1,2008-11-15,1.52221,0,0,0,0,0,0,0,0,0,GENOVA,PIEVE LIGURE
17,11,2008,1,2008-11-17,855.782,1.64,6.56,0.8,0.84,22.28,76.92,3.96,246.4,0,SAVONA,VARAZZE
28,12,2008,1,2008-12-28,2.90197,0,0,0.04,0,0,0,0,0.2,0.36,GENOVA,SORI
29,12,2008,1,2008-12-29,0.149046,0,0,0,0,0,0,0,0,0,IMPERIA,BORGOMARO
29,12,2008,1,2008-12-29,0.156338,0,0,0,0,0,0,0,0,0,GENOVA,SORI
3,1,2009,1,2009-01-03,4.12591,0,0,0.2,0.16,0,0,0,3.52,0,GENOVA,GENOVA
10,1,2009,1,2009-01-10,0.479903,0,0,0,0,0,0.48,0,0,0,SAVONA,TOIRANO
10,1,2009,1,2009-01-10,22.2765,0.12,0.24,0.4,0.2,0,0,0,21.36,0,GENOVA,ARENZANO
12,1,2009,1,2009-01-12,0.610294,0,0.08,0,0.16,0.24,0,0,0,0,SAVONA,TOVO SAN GIACOMO
13,1,2009,1,2009-01-13,0.293498,0,0,0,0,0,0,0,0.28,0,SAVONA,ALBENGA
15,1,2009,1,2009-01-15,8.57226,0,0,0,0,0,0,0,0,0,IMPERIA,DOLCEDO
17,1,2009,1,2009-01-17,1.00781,0,0,0,0.08,0,0,0,0,0,IMPERIA,PRELA'
29,1,2009,1,2009-01-29,2.42636,0,0,0,0,0,0,0,0,0,GENOVA,GENOVA
14,2,2009,1,2009-02-14,4.80658,0,0,0,0,0,3.4,0,0,0,IMPERIA,VASIA
14,2,2009,1,2009-02-14,0.221464,0,0.04,0,0,0,0,0,0,0,GENOVA,USCIO
16,2,2009,1,2009-02-16,0.668914,0,0,0,0,0,0,0,0,0,IMPERIA,BORGOMARO
16,2,2009,1,2009-02-16,4.26773,0,0,0,0,0,0,0,0,0,GENOVA,PIEVE LIGURE
17,2,2009,1,2009-02-17,2.76287,0,0,0,0,0,0,0,0,0,IMPERIA,DOLCEDO
18,2,2009,1,2009-02-18,19.932,0,0,0,0,0,0,0,0,0,IMPERIA,PRELA'
18,2,2009,1,2009-02-18,0.207682,0,0.04,0,0,0,0,0,0.16,0,IMPERIA,COSIO DI ARROSCIA
18,2,2009,1,2009-02-18,22.1606,0,0,0,0,0,0,0,0,0,LA SPEZIA,VARESE LIGURE
20,2,2009,1,2009-02-20,0.501586,0,0,0.28,0,0,0,0.2,0,0,LA SPEZIA,VARESE LIGURE
20,2,2009,1,2009-02-20,6.41394,0,0,3.72,0,0,2,0,0.56,0,LA SPEZIA,VARESE LIGURE
20,2,2009,1,2009-02-20,9.90555,0,0,0.28,0,0.08,0,0,4,0.12,LA SPEZIA,VARESE LIGURE
22,2,2009,1,2009-02-22,0.266704,0,0,0,0,0,0.32,0,0,0,SAVONA,SAVONA
23,2,2009,1,2009-02-23,0.10705,0,0,0,0,0,0,0,0,0,LA SPEZIA,VERNAZZA
23,2,2009,1,2009-02-23,0.816306,0,0,0,0,0,0,0,0.2,0,LA SPEZIA,VARESE LIGURE
24,2,2009,1,2009-02-24,5.05302,0,0,1.52,0,0,0,0.8,0,0,GENOVA,BORZONASCA
24,2,2009,1,2009-02-24,0.322809,0,0,0,0,0,0,0.32,0,0,GENOVA,CAMPO LIGURE
25,2,2009,1,2009-02-25,0.174413,0,0,0,0,0,0,0.12,0,0,GENOVA,TRIBOGNA
25,2,2009,1,2009-02-25,0.210456,0,0,0,0,0,0,0,0.16,0,GENOVA,ORERO
28,2,2009,1,2009-02-28,0.148165,0,0,0,0,0,0,0,0,0,GENOVA,GENOVA
8,3,2009,1,2009-03-08,3.54258,0,0,0,0.08,0,0.16,0,0.72,0,IMPERIA,AURIGO
10,3,2009,1,2009-03-10,3.73359,0,0,0,0,0,1.2,0,0.32,0,LA SPEZIA,VARESE LIGURE
11,3,2009,1,2009-03-11,2.06877,0,0,0.08,0,0,0,0,2.04,0,IMPERIA,IMPERIA
11,3,2009,1,2009-03-11,0.735304,0,0,0,0,0.04,0,0,0.64,0,LA SPEZIA,ROCCHETTA DI VARA
11,3,2009,1,2009-03-11,0.742564,0,0,0,0,0,0.64,0,0,0,LA SPEZIA,VARESE LIGURE
15,3,2009,1,2009-03-15,2.83738,0,0,0.16,0,0.52,0,0,2.2,0,LA SPEZIA,VARESE LIGURE
15,3,2009,1,2009-03-15,4.13834,0,0,0,0,0,0.64,0.08,2.68,0,GENOVA,NEIRONE
15,3,2009,1,2009-03-15,3.02648,0,1.32,0,0,0,0,0.04,1.72,0,GENOVA,VOBBIA
16,3,2009,1,2009-03-16,0.422971,0,0,0,0,0,0,0,0.08,0,SAVONA,GIUSTENICE
16,3,2009,1,2009-03-16,4.69442,0,0,0,0,0,0,0.88,3.84,0,GENOVA,LUMARZO
17,3,2009,1,2009-03-17,2.25395,0,0,0,0,0,0,0,0,0,IMPERIA,DOLCEDO
17,3,2009,1,2009-03-17,0.243349,0,0,0,0,0,0,0.2,0,0,LA SPEZIA,CALICE AL CORNOVIGLIO
17,3,2009,1,2009-03-17,5.1508,0,0.8,0,0,0,0,0,3.04,0,GENOVA,LUMARZO
18,3,2009,1,2009-03-18,1.89757,0,0,0,0,0,0.16,1.76,0,0,LA SPEZIA,MAISSANA
19,3,2009,1,2009-03-19,2.3885,0,0,0,0,0,2.28,0,0,0,GENOVA,PROPATA
20,3,2009,1,2009-03-20,17.4387,0,0,0,0,0,0.88,0,16.56,0,IMPERIA,REZZO
20,3,2009,1,2009-03-20,0.193769,0,0.12,0,0,0,0.08,0,0,0,GENOVA,LAVAGNA
20,3,2009,1,2009-03-20,16.3254,0,0,0.36,0,0,0,0.48,0,0,GENOVA,MOCONESI
21,3,2009,1,2009-03-21,0.579051,0,0,0.56,0,0,0,0,0,0,IMPERIA,BORGOMARO
21,3,2009,1,2009-03-21,0.688048,0,0,0,0,0,0.04,0,0.72,0,IMPERIA,CHIUSANICO
21,3,2009,1,2009-03-21,0.302129,0,0,0,0,0,0,0,0,0,GENOVA,GENOVA
21,3,2009,1,2009-03-21,9.93098,0,0,0.44,0,0,0.12,0,4.12,5.24,GENOVA,REZZOAGLIO
22,3,2009,1,2009-03-22,0.2141,0,0,0,0,0,0,0,0,0,IMPERIA,PIETRABRUNA
22,3,2009,1,2009-03-22,3.64235,0,0,0,0,0,0.04,0,0.64,0,IMPERIA,PIETRABRUNA
22,3,2009,1,2009-03-22,0.325926,0,0,0,0,0,0,0,0,0,LA SPEZIA,LEVANTO
22,3,2009,1,2009-03-22,0.655681,0,0,0.08,0,0,0,0.08,0.4,0,LA SPEZIA,ROCCHETTA DI VARA
22,3,2009,1,2009-03-22,1.84938,0,0.12,0,0,0.16,0,0,1.6,0,SAVONA,GIUSVALLA
22,3,2009,1,2009-03-22,4.48014,0,3.16,0,0,0,1.24,0,0,0,SAVONA,DEGO
22,3,2009,1,2009-03-22,4.75749,0,0,1.32,0,0,0,2.72,0,0,GENOVA,BORZONASCA
22,3,2009,1,2009-03-22,2.52795,0,0,0.08,0,0,0.88,0,0,0.68,GENOVA,TORRIGLIA
22,3,2009,1,2009-03-22,9.05314,0,0,0,0,0,0.04,0.16,5.92,0.56,GENOVA,VOBBIA
23,3,2009,1,2009-03-23,17.4827,0,0,0,0,0.2,0.48,0.28,16.68,0,IMPERIA,CERIANA
24,3,2009,1,2009-03-24,2.50769,0,0,0,1.44,0.28,0,0.72,0,0,IMPERIA,CESIO
24,3,2009,1,2009-03-24,0.131239,0,0,0,0,0,0,0.12,0,0,SAVONA,VADO LIGURE
24,3,2009,1,2009-03-24,6.31616,0,0,0,0,6.32,0,0,0,0,GENOVA,LAVAGNA
24,3,2009,1,2009-03-24,1.80855,0,0,0,0,0,0.2,0,0.68,0,GENOVA,MIGNANEGO
25,3,2009,1,2009-03-25,0.346307,0,0,0,0,0,0,0,0,0,IMPERIA,CARPASIO
25,3,2009,1,2009-03-25,0.499591,0,0,0,0,0,0,0,0.24,0,GENOVA,LAVAGNA
25,3,2009,1,2009-03-25,0.371068,0,0.12,0,0,0,0.2,0,0,0,LA SPEZIA,MAISSANA
25,3,2009,1,2009-03-25,0.852804,0,0,0,0,0,0.04,0.8,0,0,LA SPEZIA,VARESE LIGURE
25,3,2009,1,2009-03-25,0.723383,0,0,0,0,0,0.72,0,0,0,SAVONA,DEGO
26,3,2009,1,2009-03-26,0.231,0,0,0,0,0,0.24,0,0,0,IMPERIA,LUCINASCO
26,3,2009,1,2009-03-26,33.4599,0,0,0,0,0,1.8,0,6,0,IMPERIA,BORGOMARO
26,3,2009,1,2009-03-26,0.101112,0,0,0,0,0,0,0,0.08,0,LA SPEZIA,LEVANTO
27,3,2009,1,2009-03-27,0.84293,0,0,0,0,0,0,0,0,0,IMPERIA,CARAVONICA
27,3,2009,1,2009-03-27,1.03254,0,0,0,0.08,0,0.88,0,0,0,GENOVA,AVEGNO
7,4,2009,1,2009-04-07,0.35435,0,0,0,0,0,0,0,0,0,IMPERIA,DIANO SAN PIETRO
12,4,2009,1,2009-04-12,0.168063,0,0,0,0,0,0,0,0.04,0,IMPERIA,PONTEDASSIO
15,4,2009,1,2009-04-15,8.3152,0,0,1.88,0,0,0,0,0,0,GENOVA,BORZONASCA
23,4,2009,1,2009-04-23,0.31015,0,0,0,0.04,0,0.28,0,0,0,IMPERIA,IMPERIA
